cve_id,asset,cvss_score,epss_score,in_kev,risk_description
CVE-2024-38260,Windows Server 2022,8.8,0.03972,False,CVE CVE-2024-38260 affects Windows Server 2022. EPSS score 0.0397 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-22255,VMware vSphere,7.1,0.03913,False,CVE CVE-2024-22255 affects VMware vSphere. EPSS score 0.0391 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-49116,Windows Server 2022,8.1,0.03905,False,CVE CVE-2024-49116 affects Windows Server 2022. EPSS score 0.0391 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-27477,Windows Server 2022,8.8,0.03892,False,CVE CVE-2025-27477 affects Windows Server 2022. EPSS score 0.0389 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-27477,Windows 10 Pro,8.8,0.03892,False,CVE CVE-2025-27477 affects Windows 10 Pro. EPSS score 0.0389 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26208,Windows Server 2022,7.2,0.03849,False,CVE CVE-2024-26208 affects Windows Server 2022. EPSS score 0.0385 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26208,Windows 10 Pro,7.2,0.03849,False,CVE CVE-2024-26208 affects Windows 10 Pro. EPSS score 0.0385 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38242,Windows Server 2022,7.8,0.03813,False,CVE CVE-2024-38242 affects Windows Server 2022. EPSS score 0.0381 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38242,Windows 10 Pro,7.8,0.03813,False,CVE CVE-2024-38242 affects Windows 10 Pro. EPSS score 0.0381 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21310,Windows Server 2022,7.8,0.03789,False,CVE CVE-2024-21310 affects Windows Server 2022. EPSS score 0.0379 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21310,Windows 10 Pro,7.8,0.03789,False,CVE CVE-2024-21310 affects Windows 10 Pro. EPSS score 0.0379 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43560,Windows Server 2022,7.8,0.03722,False,CVE CVE-2024-43560 affects Windows Server 2022. EPSS score 0.0372 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43560,Windows 10 Pro,7.8,0.03722,False,CVE CVE-2024-43560 affects Windows 10 Pro. EPSS score 0.0372 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-20660,Windows Server 2022,6.5,0.03672,False,CVE CVE-2024-20660 affects Windows Server 2022. EPSS score 0.0367 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-20660,Windows 10 Pro,6.5,0.03672,False,CVE CVE-2024-20660 affects Windows 10 Pro. EPSS score 0.0367 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-20663,Windows Server 2022,6.5,0.03672,False,CVE CVE-2024-20663 affects Windows Server 2022. EPSS score 0.0367 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-20663,Windows 10 Pro,6.5,0.03672,False,CVE CVE-2024-20663 affects Windows 10 Pro. EPSS score 0.0367 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-49033,Microsoft 365 Apps for Business,7.5,0.03669,False,CVE CVE-2024-49033 affects Microsoft 365 Apps for Business. EPSS score 0.0367 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43583,Windows Server 2022,7.8,0.03655,False,CVE CVE-2024-43583 affects Windows Server 2022. EPSS score 0.0365 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43583,Windows 10 Pro,7.8,0.03655,False,CVE CVE-2024-43583 affects Windows 10 Pro. EPSS score 0.0365 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-0057,Windows Server 2022,9.1,0.03635,False,CVE CVE-2024-0057 affects Windows Server 2022. EPSS score 0.0364 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-0057,Windows 10 Pro,9.1,0.03635,False,CVE CVE-2024-0057 affects Windows 10 Pro. EPSS score 0.0364 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-37674,Moodle,5.5,0.03624,False,CVE CVE-2024-37674 affects Moodle. EPSS score 0.0362 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26222,Windows Server 2022,7.2,0.03609,False,CVE CVE-2024-26222 affects Windows Server 2022. EPSS score 0.0361 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26223,Windows Server 2022,7.2,0.03609,False,CVE CVE-2024-26223 affects Windows Server 2022. EPSS score 0.0361 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26224,Windows Server 2022,7.2,0.03609,False,CVE CVE-2024-26224 affects Windows Server 2022. EPSS score 0.0361 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26233,Windows Server 2022,7.2,0.03609,False,CVE CVE-2024-26233 affects Windows Server 2022. EPSS score 0.0361 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38028,Windows Server 2022,7.2,0.03597,False,CVE CVE-2024-38028 affects Windows Server 2022. EPSS score 0.0360 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38028,Windows 10 Pro,7.2,0.03597,False,CVE CVE-2024-38028 affects Windows 10 Pro. EPSS score 0.0360 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43630,Windows Server 2022,7.8,0.03556,False,CVE CVE-2024-43630 affects Windows Server 2022. EPSS score 0.0356 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43630,Windows 10 Pro,7.8,0.03556,False,CVE CVE-2024-43630 affects Windows 10 Pro. EPSS score 0.0356 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30091,Windows Server 2022,7.8,0.03525,False,CVE CVE-2024-30091 affects Windows Server 2022. EPSS score 0.0352 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30091,Windows 10 Pro,7.8,0.03525,False,CVE CVE-2024-30091 affects Windows 10 Pro. EPSS score 0.0352 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43624,Windows Server 2022,8.8,0.03517,False,CVE CVE-2024-43624 affects Windows Server 2022. EPSS score 0.0352 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43624,Windows 10 Pro,8.8,0.03517,False,CVE CVE-2024-43624 affects Windows 10 Pro. EPSS score 0.0352 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21346,Windows Server 2022,7.8,0.03491,False,CVE CVE-2024-21346 affects Windows Server 2022. EPSS score 0.0349 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29830,Windows Server 2022,6.5,0.03471,False,CVE CVE-2025-29830 affects Windows Server 2022. EPSS score 0.0347 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29830,Windows 10 Pro,6.5,0.03471,False,CVE CVE-2025-29830 affects Windows 10 Pro. EPSS score 0.0347 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-53020,Apache HTTP Server,7.5,0.03449,False,CVE CVE-2025-53020 affects Apache HTTP Server. EPSS score 0.0345 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38241,Windows Server 2022,7.8,0.03447,False,CVE CVE-2024-38241 affects Windows Server 2022. EPSS score 0.0345 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38241,Windows 10 Pro,7.8,0.03447,False,CVE CVE-2024-38241 affects Windows 10 Pro. EPSS score 0.0345 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43512,Windows Server 2022,6.5,0.03423,False,CVE CVE-2024-43512 affects Windows Server 2022. EPSS score 0.0342 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21438,Windows Server 2022,7.5,0.03412,False,CVE CVE-2024-21438 affects Windows Server 2022. EPSS score 0.0341 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-21438,Windows 10 Pro,7.5,0.03412,False,CVE CVE-2024-21438 affects Windows 10 Pro. EPSS score 0.0341 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-20680,Windows Server 2022,6.5,0.0339,False,CVE CVE-2024-20680 affects Windows Server 2022. EPSS score 0.0339 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-20680,Windows 10 Pro,6.5,0.0339,False,CVE CVE-2024-20680 affects Windows 10 Pro. EPSS score 0.0339 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29966,Windows Server 2022,8.8,0.03389,False,CVE CVE-2025-29966 affects Windows Server 2022. EPSS score 0.0339 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29966,Windows 10 Pro,8.8,0.03389,False,CVE CVE-2025-29966 affects Windows 10 Pro. EPSS score 0.0339 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29967,Windows Server 2022,8.8,0.03389,False,CVE CVE-2025-29967 affects Windows Server 2022. EPSS score 0.0339 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29967,Windows 10 Pro,8.8,0.03389,False,CVE CVE-2025-29967 affects Windows 10 Pro. EPSS score 0.0339 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-47171,Microsoft 365 Apps for Business,6.7,0.03324,False,CVE CVE-2025-47171 affects Microsoft 365 Apps for Business. EPSS score 0.0332 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21286,Windows Server 2022,8.8,0.03318,False,CVE CVE-2025-21286 affects Windows Server 2022. EPSS score 0.0332 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21286,Windows 10 Pro,8.8,0.03318,False,CVE CVE-2025-21286 affects Windows 10 Pro. EPSS score 0.0332 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-21311,Windows Server 2022,9.8,0.03279,False,CVE CVE-2025-21311 affects Windows Server 2022. EPSS score 0.0328 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43515,Windows Server 2022,7.5,0.03216,False,CVE CVE-2024-43515 affects Windows Server 2022. EPSS score 0.0322 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43515,Windows 10 Pro,7.5,0.03216,False,CVE CVE-2024-43515 affects Windows 10 Pro. EPSS score 0.0322 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38052,Windows Server 2022,7.8,0.03212,False,CVE CVE-2024-38052 affects Windows Server 2022. EPSS score 0.0321 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38052,Windows 10 Pro,7.8,0.03212,False,CVE CVE-2024-38052 affects Windows 10 Pro. EPSS score 0.0321 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26244,Windows Server 2022,8.8,0.03201,False,CVE CVE-2024-26244 affects Windows Server 2022. EPSS score 0.0320 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-26244,Windows 10 Pro,8.8,0.03201,False,CVE CVE-2024-26244 affects Windows 10 Pro. EPSS score 0.0320 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-47981,Windows Server 2022,9.8,0.03201,False,CVE CVE-2025-47981 affects Windows Server 2022. EPSS score 0.0320 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-47981,Windows 10 Pro,9.8,0.03201,False,CVE CVE-2025-47981 affects Windows 10 Pro. EPSS score 0.0320 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-39573,Apache HTTP Server,7.5,0.03117,False,CVE CVE-2024-39573 affects Apache HTTP Server. EPSS score 0.0312 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43628,Windows Server 2022,8.8,0.03085,False,CVE CVE-2024-43628 affects Windows Server 2022. EPSS score 0.0308 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43628,Windows 10 Pro,8.8,0.03085,False,CVE CVE-2024-43628 affects Windows 10 Pro. EPSS score 0.0308 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30098,Windows Server 2022,7.5,0.03083,False,CVE CVE-2024-30098 affects Windows Server 2022. EPSS score 0.0308 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30098,Windows 10 Pro,7.5,0.03083,False,CVE CVE-2024-30098 affects Windows 10 Pro. EPSS score 0.0308 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-20652,Windows Server 2022,8.1,0.03082,False,CVE CVE-2024-20652 affects Windows Server 2022. EPSS score 0.0308 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-20652,Windows 10 Pro,8.1,0.03082,False,CVE CVE-2024-20652 affects Windows 10 Pro. EPSS score 0.0308 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38061,Windows Server 2022,7.5,0.03075,False,CVE CVE-2024-38061 affects Windows Server 2022. EPSS score 0.0307 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-38061,Windows 10 Pro,7.5,0.03075,False,CVE CVE-2024-38061 affects Windows 10 Pro. EPSS score 0.0307 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-48799,Windows 10 Pro,7.8,0.03071,False,CVE CVE-2025-48799 affects Windows 10 Pro. EPSS score 0.0307 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30034,Windows Server 2022,5.5,0.0307,False,CVE CVE-2024-30034 affects Windows Server 2022. EPSS score 0.0307 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30034,Windows 10 Pro,5.5,0.0307,False,CVE CVE-2024-30034 affects Windows 10 Pro. EPSS score 0.0307 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43635,Windows Server 2022,8.8,0.03059,False,CVE CVE-2024-43635 affects Windows Server 2022. EPSS score 0.0306 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-43635,Windows 10 Pro,8.8,0.03059,False,CVE CVE-2024-43635 affects Windows 10 Pro. EPSS score 0.0306 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2024-3833,Google Chrome,8.8,0.03051,False,CVE CVE-2024-3833 affects Google Chrome. EPSS score 0.0305 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29960,Windows Server 2022,6.5,0.03036,False,CVE CVE-2025-29960 affects Windows Server 2022. EPSS score 0.0304 indicates moderate exploitation probability. Not confirmed exploited in the wild.
CVE-2025-29960,Windows 10 Pro,6.5,0.03036,False,CVE CVE-2025-29960 affects Windows 10 Pro. EPSS score 0.0304 indicates moderate exploitation probability. Not confirmed exploited in the wild.
